order_id,sku_category,basket_size,pick_time,congestion_score,warehouse_wait_time,rider_distance_km,delivery_time,sla_breach,order_cost,city_zone,peak_hour,pick_cost,staging_cost,last_mile_cost
1560,Frozen,9,15,6,14,7.04,49,1,95.62,West,1,22.5,16.8,56.32
1561,Dairy,6,19,9,18,1.46,48,1,61.78,West,1,28.5,21.599999999999998,11.68
1562,Beverages,13,18,9,9,2.99,41,1,61.72,West,1,27.0,10.799999999999999,23.92
1563,Snacks,11,37,9,1,2.47,51,1,76.46,West,1,55.5,1.2,19.76
1564,Snacks,4,39,3,9,5.49,61,1,113.22,North,0,58.5,10.799999999999999,43.92
1565,Beverages,15,9,8,14,11.24,53,1,120.22,North,1,13.5,16.8,89.92
1566,Snacks,15,12,9,16,10.7,58,1,122.8,North,0,18.0,19.2,85.6
1567,Beverages,9,20,5,13,1.03,40,1,53.84,West,1,30.0,15.6,8.24
1568,Snacks,6,8,1,11,4.67,29,0,62.56,East,1,12.0,13.2,37.36
1569,Frozen,9,40,4,5,5.18,59,1,107.44,South,1,60.0,6.0,41.44
1570,Frozen,5,20,3,16,6.32,51,1,99.76,North,1,30.0,19.2,50.56
1571,Frozen,11,29,5,19,3.76,60,1,96.38,East,0,43.5,22.8,30.08
1572,Snacks,15,23,1,11,5.56,46,1,92.18,West,0,34.5,13.2,44.48
1573,Household,12,39,9,16,1.02,66,1,85.86,South,0,58.5,19.2,8.16
1574,Vegetables,13,6,7,11,10.23,44,1,104.04,South,0,9.0,13.2,81.84
1575,Household,9,15,8,16,4.47,47,1,77.46,South,1,22.5,19.2,35.76
1576,Vegetables,10,38,7,20,4.81,74,1,119.48,South,1,57.0,24.0,38.48
1577,Dairy,4,5,6,8,11.73,42,1,110.94,West,0,7.5,9.6,93.84
1578,Snacks,14,30,10,2,5.9,53,1,94.6,West,0,45.0,2.4,47.2
1579,Dairy,8,7,7,13,7.69,42,1,87.62,East,0,10.5,15.6,61.52
1580,Frozen,1,16,2,16,9.78,53,1,121.44,East,1,24.0,19.2,78.24
1581,Household,7,25,10,1,4.76,45,1,76.78,West,0,37.5,1.2,38.08
1582,Fruits,4,26,5,3,6.8,47,1,97.0,North,0,39.0,3.5999999999999996,54.4
1583,Snacks,4,27,3,18,4.04,56,1,94.42,East,0,40.5,21.599999999999998,32.32
1584,Fruits,6,29,10,10,6.66,62,1,108.78,North,1,43.5,12.0,53.28
1585,Dairy,2,40,7,4,3.37,57,1,91.76,West,1,60.0,4.8,26.96
1586,Frozen,15,6,9,16,7.88,46,1,91.24,West,0,9.0,19.2,63.04
1587,Fruits,15,27,9,19,5.49,65,1,107.22,North,0,40.5,22.8,43.92
1588,Dairy,4,10,8,16,6.36,46,1,85.08,West,1,15.0,19.2,50.88
1589,Household,1,8,9,13,8.64,47,1,96.72,West,1,12.0,15.6,69.12
1590,Frozen,6,5,6,7,9.73,37,1,93.74,West,0,7.5,8.4,77.84
1591,Snacks,1,22,8,20,11.57,73,1,149.56,West,0,33.0,24.0,92.56
1592,Vegetables,15,8,2,7,10.54,38,1,104.72,West,1,12.0,8.4,84.32
1593,Beverages,11,39,2,20,8.44,77,1,150.02,South,1,58.5,24.0,67.52
1594,Household,7,13,1,5,3.76,26,0,55.58,East,0,19.5,6.0,30.08
1595,Household,14,32,1,3,8.83,53,1,122.24,South,1,48.0,3.5999999999999996,70.64
1596,Vegetables,3,29,4,14,2.71,52,1,81.98,West,1,43.5,16.8,21.68
1597,Snacks,12,28,3,10,8.95,58,1,125.6,South,1,42.0,12.0,71.6
1598,Beverages,10,30,3,1,6.2,46,1,95.8,North,1,45.0,1.2,49.6
1599,Frozen,14,10,5,13,2.72,33,1,52.36,West,0,15.0,15.6,21.76
1600,Household,4,6,9,8,6.58,36,1,71.24,North,0,9.0,9.6,52.64
1601,Beverages,13,39,7,19,6.32,77,1,131.86,South,1,58.5,22.8,50.56
1602,Snacks,9,36,10,14,6.38,72,1,121.84,West,1,54.0,16.8,51.04
1603,Beverages,13,22,5,11,7.58,53,1,106.84,North,1,33.0,13.2,60.64
1604,Beverages,10,10,8,20,5.52,49,1,83.16,West,1,15.0,24.0,44.16
1605,Vegetables,5,27,1,9,11.71,60,1,144.98,West,1,40.5,10.799999999999999,93.68
1606,Fruits,11,22,6,13,11.21,63,1,138.28,North,1,33.0,15.6,89.68
1607,Dairy,7,23,10,14,6.52,60,1,103.46,South,0,34.5,16.8,52.16
1608,Vegetables,15,37,6,2,3.69,52,1,87.42,South,1,55.5,2.4,29.52
1609,Snacks,11,33,8,12,1.75,56,1,77.9,South,0,49.5,14.399999999999999,14.0
1610,Fruits,4,6,5,7,5.43,28,0,60.84,South,1,9.0,8.4,43.44
1611,Vegetables,3,10,2,4,2.48,20,0,39.64,North,0,15.0,4.8,19.84
1612,Dairy,5,19,6,2,5.41,37,1,74.18,East,0,28.5,2.4,43.28
1613,Beverages,1,26,9,9,6.45,56,1,101.4,South,1,39.0,10.799999999999999,51.6
1614,Beverages,1,33,6,7,6.94,59,1,113.42,West,0,49.5,8.4,55.52
1615,Dairy,7,17,5,6,10.86,49,1,119.58,West,1,25.5,7.199999999999999,86.88
1616,Fruits,13,36,1,10,3.69,54,1,95.52,North,1,54.0,12.0,29.52
1617,Beverages,2,36,9,15,6.26,72,1,122.08,South,0,54.0,18.0,50.08
1618,Vegetables,2,32,2,12,6.45,58,1,114.0,West,1,48.0,14.399999999999999,51.6
1619,Frozen,13,10,2,5,11.24,39,1,110.92,North,1,15.0,6.0,89.92
1620,Snacks,10,24,10,6,5.59,51,1,87.92,South,1,36.0,7.199999999999999,44.72
1621,Snacks,2,21,10,19,5.14,60,1,95.42,North,1,31.5,22.8,41.12
1622,Beverages,9,13,2,1,4.37,24,0,55.66,South,1,19.5,1.2,34.96
1623,Snacks,10,32,9,11,10.56,73,1,145.68,East,1,48.0,13.2,84.48
1624,Vegetables,15,16,10,9,5.14,45,1,75.92,South,0,24.0,10.799999999999999,41.12
1625,Snacks,3,27,2,19,1.16,50,1,72.58,West,0,40.5,22.8,9.28
1626,Beverages,4,26,8,2,1.18,38,1,50.84,North,1,39.0,2.4,9.44
1627,Snacks,2,30,7,12,5.3,59,1,101.8,South,0,45.0,14.399999999999999,42.4
1628,Beverages,4,36,5,8,9.48,67,1,139.44,West,1,54.0,9.6,75.84
1629,Dairy,6,17,8,5,2.25,34,1,49.5,East,0,25.5,6.0,18.0
1630,Beverages,3,33,3,6,3.13,48,1,81.74,East,0,49.5,7.199999999999999,25.04
1631,Beverages,7,33,7,13,7.23,67,1,122.94,South,1,49.5,15.6,57.84
1632,Frozen,9,21,9,5,11.32,57,1,128.06,West,1,31.5,6.0,90.56
1633,Snacks,5,18,2,9,2.21,33,1,55.48,East,0,27.0,10.799999999999999,17.68
1634,Vegetables,12,28,1,13,4.06,50,1,90.08,North,1,42.0,15.6,32.48
1635,Vegetables,7,5,2,16,11.73,46,1,120.54,North,1,7.5,19.2,93.84
1636,Snacks,5,16,10,5,8.93,48,1,101.44,South,0,24.0,6.0,71.44
1637,Beverages,14,31,10,13,10.78,75,1,148.34,West,0,46.5,15.6,86.24
1638,Fruits,2,36,1,15,6.38,64,1,123.04,East,1,54.0,18.0,51.04
1639,Household,2,15,2,12,7.0,43,1,92.9,South,1,22.5,14.399999999999999,56.0
1640,Snacks,9,11,2,15,2.65,33,1,55.7,East,0,16.5,18.0,21.2
1641,Household,8,15,7,16,1.19,40,1,51.22,South,0,22.5,19.2,9.52
1642,Beverages,4,33,10,19,1.69,65,1,85.82,East,0,49.5,22.8,13.52
1643,Vegetables,1,35,3,3,3.68,48,1,85.54,West,0,52.5,3.5999999999999996,29.44
1644,Household,5,31,7,11,5.79,60,1,106.02,North,1,46.5,13.2,46.32
1645,Snacks,8,28,9,2,9.72,58,1,122.16,South,0,42.0,2.4,77.76
1646,Frozen,12,28,1,15,3.61,51,1,88.88,North,1,42.0,18.0,28.88
1647,Vegetables,13,6,9,7,6.26,34,1,67.48,West,0,9.0,8.4,50.08
1648,Vegetables,12,27,9,8,2.52,49,1,70.26,East,1,40.5,9.6,20.16
1649,Beverages,5,10,3,18,5.69,42,1,82.12,South,1,15.0,21.599999999999998,45.52
1650,Fruits,1,21,8,13,9.04,60,1,119.42,South,1,31.5,15.6,72.32
1651,Frozen,10,10,1,14,7.49,39,1,91.72,South,0,15.0,16.8,59.92
1652,Household,8,5,8,7,2.49,24,0,35.82,North,1,7.5,8.4,19.92
1653,Vegetables,8,5,8,8,4.13,29,0,50.14,North,0,7.5,9.6,33.04
1654,Vegetables,5,33,10,8,6.98,64,1,114.94,East,0,49.5,9.6,55.84
1655,Dairy,5,17,1,17,2.16,39,1,63.18,South,0,25.5,20.4,17.28
1656,Snacks,12,34,2,18,6.47,66,1,124.36,North,1,51.0,21.599999999999998,51.76
1657,Dairy,11,39,7,13,5.9,70,1,121.3,South,1,58.5,15.6,47.2
1658,Dairy,5,27,8,2,4.91,46,1,82.18,South,0,40.5,2.4,39.28
1659,Dairy,12,39,4,17,3.92,67,1,110.26,East,0,58.5,20.4,31.36
1660,Beverages,12,39,10,12,8.43,77,1,140.34,West,1,58.5,14.399999999999999,67.44
1661,Fruits,12,37,10,12,9.55,78,1,146.3,North,0,55.5,14.399999999999999,76.4
1662,Household,10,8,5,18,4.1,39,1,66.4,North,1,12.0,21.599999999999998,32.8
1663,Fruits,5,33,1,17,1.28,53,1,80.14,South,0,49.5,20.4,10.24
1664,Fruits,4,9,8,10,1.82,30,0,40.06,North,0,13.5,12.0,14.56
1665,Household,3,31,5,13,5.58,60,1,106.74,East,1,46.5,15.6,44.64
1666,Dairy,2,24,5,13,4.18,50,1,85.04,South,1,36.0,15.6,33.44
1667,Frozen,11,11,5,3,11.13,41,1,109.14,East,1,16.5,3.5999999999999996,89.04
1668,Snacks,15,11,7,17,8.44,51,1,104.42,West,0,16.5,20.4,67.52
1669,Fruits,13,27,5,19,2.24,55,1,81.22,West,0,40.5,22.8,17.92
1670,Frozen,9,28,7,7,5.62,53,1,95.36,East,1,42.0,8.4,44.96
1671,Beverages,4,14,4,20,8.68,55,1,114.44,South,1,21.0,24.0,69.44
1672,Beverages,11,8,3,16,7.5,42,1,91.2,West,0,12.0,19.2,60.0
1673,Fruits,14,16,6,5,10.9,48,1,117.2,North,1,24.0,6.0,87.2
1674,Dairy,5,21,4,8,1.99,36,1,57.02,East,1,31.5,9.6,15.92
1675,Beverages,4,8,6,14,9.09,46,1,101.52,West,1,12.0,16.8,72.72
1676,Fruits,12,32,7,6,6.3,57,1,105.6,West,1,48.0,7.199999999999999,50.4
1677,Beverages,8,27,5,3,3.79,42,1,74.42,South,0,40.5,3.5999999999999996,30.32
1678,Snacks,11,35,1,13,3.24,55,1,94.02,North,1,52.5,15.6,25.92
1679,Frozen,4,8,10,15,6.27,45,1,80.16,West,0,12.0,18.0,50.16
1680,Fruits,14,20,1,5,10.07,46,1,116.56,West,0,30.0,6.0,80.56
1681,Fruits,3,27,1,6,11.49,56,1,139.62,West,1,40.5,7.199999999999999,91.92
1682,Frozen,1,6,3,11,10.01,40,1,102.28,West,0,9.0,13.2,80.08
1683,Dairy,7,8,2,10,3.87,27,0,54.96,East,0,12.0,12.0,30.96
1684,Beverages,9,29,10,12,9.29,69,1,132.22,West,0,43.5,14.399999999999999,74.32
1685,Vegetables,6,24,7,12,5.52,54,1,94.56,West,0,36.0,14.399999999999999,44.16
1686,Fruits,6,24,7,3,8.98,51,1,111.44,West,1,36.0,3.5999999999999996,71.84
1687,Snacks,2,35,3,5,6.75,56,1,112.5,East,0,52.5,6.0,54.0
1688,Beverages,8,13,10,6,9.0,47,1,98.7,South,1,19.5,7.199999999999999,72.0
1689,Fruits,5,11,9,14,2.7,39,1,54.9,West,1,16.5,16.8,21.6
1690,Household,4,12,8,20,11.29,62,1,132.32,South,1,18.0,24.0,90.32
1691,Vegetables,5,16,3,7,3.94,33,1,63.92,South,0,24.0,8.4,31.52
1692,Household,13,21,8,9,8.09,54,1,107.02,South,0,31.5,10.799999999999999,64.72
1693,Fruits,14,27,3,2,7.66,47,1,104.18,South,0,40.5,2.4,61.28
1694,Vegetables,1,15,3,19,6.09,49,1,94.02,West,0,22.5,22.8,48.72
1695,Fruits,2,10,2,17,10.25,49,1,117.4,West,1,15.0,20.4,82.0
1696,Snacks,4,23,3,6,10.53,53,1,125.94,South,0,34.5,7.199999999999999,84.24
1697,Dairy,2,34,1,8,6.34,55,1,111.32,West,1,51.0,9.6,50.72
1698,Household,1,40,10,16,1.12,68,1,88.16,South,0,60.0,19.2,8.96
1699,Household,4,28,8,10,2.52,51,1,74.16,South,1,42.0,12.0,20.16
1700,Beverages,1,32,10,15,8.59,74,1,134.72,East,0,48.0,18.0,68.72
1701,Fruits,14,31,7,15,7.06,67,1,120.98,East,0,46.5,18.0,56.48
1702,Dairy,3,17,5,20,10.34,62,1,132.22,East,1,25.5,24.0,82.72
1703,Beverages,8,14,4,12,9.5,49,1,111.4,South,0,21.0,14.399999999999999,76.0
1704,Snacks,12,8,3,12,1.1,25,0,35.2,East,1,12.0,14.399999999999999,8.8
1705,Snacks,4,32,3,14,5.23,59,1,106.64,East,1,48.0,16.8,41.84
1706,Frozen,14,8,2,10,9.3,38,1,98.4,North,1,12.0,12.0,74.4
1707,Snacks,4,7,2,3,5.18,22,0,55.54,West,0,10.5,3.5999999999999996,41.44
1708,Beverages,1,10,4,10,6.39,36,1,78.12,West,1,15.0,12.0,51.12
1709,Beverages,4,14,7,18,8.13,55,1,107.64,North,1,21.0,21.599999999999998,65.04
1710,Frozen,3,17,8,20,8.09,61,1,114.22,East,1,25.5,24.0,64.72
1711,Frozen,1,5,10,2,5.15,27,0,51.1,South,1,7.5,2.4,41.2
1712,Dairy,4,39,5,2,11.93,69,1,156.34,South,1,58.5,2.4,95.44
1713,Snacks,5,29,5,20,3.87,61,1,98.46,East,1,43.5,24.0,30.96
1714,Dairy,8,12,7,14,7.45,47,1,94.4,East,1,18.0,16.8,59.6
1715,Vegetables,10,18,10,5,10.87,54,1,119.96,North,0,27.0,6.0,86.96
1716,Snacks,12,26,2,11,4.3,47,1,86.6,East,1,39.0,13.2,34.4
1717,Dairy,9,33,10,10,8.39,69,1,128.62,South,0,49.5,12.0,67.12
1718,Beverages,1,30,9,6,8.45,61,1,119.8,South,0,45.0,7.199999999999999,67.6
1719,Vegetables,7,12,10,13,9.05,53,1,106.0,South,0,18.0,15.6,72.4
1720,Snacks,3,36,7,3,8.6,63,1,126.4,North,1,54.0,3.5999999999999996,68.8
1721,Household,1,30,4,3,2.86,42,1,71.48,West,1,45.0,3.5999999999999996,22.88
1722,Fruits,15,9,7,2,2.89,23,0,39.02,South,0,13.5,2.4,23.12
1723,Frozen,10,21,1,10,2.01,36,1,59.58,North,1,31.5,12.0,16.08
1724,Beverages,3,23,2,8,10.32,53,1,126.66,South,0,34.5,9.6,82.56
1725,Fruits,1,10,6,1,10.3,37,1,98.6,North,0,15.0,1.2,82.4
1726,Vegetables,2,32,7,15,9.44,72,1,141.52,South,0,48.0,18.0,75.52
1727,Vegetables,12,40,10,13,5.18,73,1,117.04,North,0,60.0,15.6,41.44
1728,Fruits,11,27,10,13,6.08,62,1,104.74,South,0,40.5,15.6,48.64
1729,Dairy,2,31,7,14,10.44,72,1,146.82,North,1,46.5,16.8,83.52
1730,Vegetables,15,13,1,17,11.97,54,1,135.66,West,1,19.5,20.4,95.76
1731,Snacks,5,8,5,18,8.5,48,1,101.6,South,1,12.0,21.599999999999998,68.0
1732,Dairy,11,40,8,19,3.78,74,1,113.04,North,0,60.0,22.8,30.24
1733,Vegetables,12,6,6,10,5.37,32,1,63.96,South,0,9.0,12.0,42.96
1734,Beverages,15,31,5,10,6.56,59,1,110.98,North,1,46.5,12.0,52.48
1735,Dairy,3,31,8,3,3.96,49,1,81.78,East,0,46.5,3.5999999999999996,31.68
1736,Dairy,10,23,8,20,6.75,64,1,112.5,North,0,34.5,24.0,54.0
1737,Vegetables,6,8,7,4,10.48,39,1,100.64,South,1,12.0,4.8,83.84
1738,Frozen,8,8,6,14,3.35,34,1,55.6,South,1,12.0,16.8,26.8
1739,Beverages,7,24,5,20,7.05,63,1,116.4,East,1,36.0,24.0,56.4
1740,Beverages,12,37,3,13,7.06,67,1,127.58,West,1,55.5,15.6,56.48
1741,Dairy,11,20,8,15,9.3,61,1,122.4,West,1,30.0,18.0,74.4
1742,Vegetables,4,18,6,1,10.36,45,1,111.08,East,1,27.0,1.2,82.88
1743,Dairy,13,9,6,1,3.83,23,0,45.34,East,0,13.5,1.2,30.64
1744,Fruits,7,30,9,4,2.75,48,1,71.8,North,0,45.0,4.8,22.0
1745,Frozen,3,8,4,18,3.28,36,1,59.84,West,0,12.0,21.599999999999998,26.24
1746,Frozen,15,5,4,2,3.2,17,0,35.5,West,0,7.5,2.4,25.6
1747,Frozen,3,28,2,1,4.26,39,1,77.28,West,0,42.0,1.2,34.08
1748,Vegetables,5,15,6,2,2.27,27,0,43.06,North,1,22.5,2.4,18.16
1749,Frozen,13,20,2,17,7.65,54,1,111.6,West,1,30.0,20.4,61.2
1750,Beverages,1,13,10,15,7.66,53,1,98.78,North,1,19.5,18.0,61.28
1751,Frozen,14,31,10,3,6.2,56,1,99.7,West,1,46.5,3.5999999999999996,49.6
1752,Snacks,15,10,4,12,4.38,34,1,64.44,North,0,15.0,14.399999999999999,35.04
1753,Snacks,7,7,3,9,10.54,40,1,105.62,East,0,10.5,10.799999999999999,84.32
1754,Household,11,38,5,5,10.88,69,1,150.04,West,1,57.0,6.0,87.04
1755,Household,12,30,1,2,2.4,37,1,66.6,West,0,45.0,2.4,19.2
1756,Fruits,9,20,7,5,11.94,55,1,131.52,East,0,30.0,6.0,95.52
1757,Frozen,7,28,6,3,6.94,50,1,101.12,West,0,42.0,3.5999999999999996,55.52
1758,Frozen,7,19,7,20,7.5,61,1,112.5,South,1,28.5,24.0,60.0
1759,Beverages,6,29,1,6,2.68,41,1,72.14,South,0,43.5,7.199999999999999,21.44
1760,Snacks,3,29,3,6,9.45,56,1,126.3,East,1,43.5,7.199999999999999,75.6
1761,Beverages,7,6,2,4,3.36,18,0,40.68,North,0,9.0,4.8,26.88
1762,Frozen,12,18,2,1,6.11,33,1,77.08,West,0,27.0,1.2,48.88
1763,Beverages,2,32,10,3,7.87,60,1,114.56,North,0,48.0,3.5999999999999996,62.96
1764,Beverages,14,35,6,4,8.69,62,1,126.82,East,0,52.5,4.8,69.52
1765,Dairy,2,29,2,20,3.07,57,1,92.06,North,0,43.5,24.0,24.56
1766,Snacks,12,38,4,12,9.93,73,1,150.84,West,1,57.0,14.399999999999999,79.44
1767,Vegetables,7,39,4,4,11.09,69,1,152.02,West,0,58.5,4.8,88.72
1768,Household,9,8,5,12,11.22,47,1,116.16,East,1,12.0,14.399999999999999,89.76
1769,Fruits,4,6,3,10,4.49,27,0,56.92,South,1,9.0,12.0,35.92
1770,Household,10,22,3,14,9.77,58,1,127.96,South,0,33.0,16.8,78.16
1771,Snacks,15,17,6,7,6.61,43,1,86.78,South,0,25.5,8.4,52.88
1772,Fruits,6,12,1,1,11.15,36,1,108.4,East,1,18.0,1.2,89.2
1773,Frozen,8,18,5,18,11.4,63,1,139.8,North,0,27.0,21.599999999999998,91.2
1774,Vegetables,11,28,3,5,8.98,53,1,119.84,East,1,42.0,6.0,71.84
1775,Snacks,13,32,6,12,10.82,71,1,148.96,South,0,48.0,14.399999999999999,86.56
1776,Fruits,5,23,10,12,8.43,61,1,116.34,East,1,34.5,14.399999999999999,67.44
1777,Beverages,9,36,10,7,4.08,61,1,95.04,South,0,54.0,8.4,32.64
1778,Dairy,13,40,10,10,10.99,81,1,159.92,South,1,60.0,12.0,87.92
1779,Fruits,15,29,8,8,10.64,66,1,138.22,North,0,43.5,9.6,85.12
1780,Frozen,3,36,8,10,10.3,74,1,148.4,West,1,54.0,12.0,82.4
1781,Frozen,1,30,10,20,5.55,71,1,113.4,North,1,45.0,24.0,44.4
1782,Snacks,12,35,1,1,11.31,59,1,144.18,South,1,52.5,1.2,90.48
1783,Fruits,7,38,5,15,3.89,65,1,106.12,West,0,57.0,18.0,31.12
1784,Snacks,2,38,9,3,10.27,70,1,142.76,West,1,57.0,3.5999999999999996,82.16
1785,Fruits,4,38,5,5,7.98,63,1,126.84,North,1,57.0,6.0,63.84
1786,Vegetables,13,8,10,20,7.2,52,1,93.6,North,1,12.0,24.0,57.6
1787,Household,3,20,8,20,11.53,71,1,146.24,East,0,30.0,24.0,92.24
1788,Frozen,5,12,4,13,10.73,50,1,119.44,North,1,18.0,15.6,85.84
1789,Household,6,30,9,15,9.55,73,1,139.4,East,1,45.0,18.0,76.4
1790,Fruits,13,19,4,16,11.49,61,1,139.62,East,0,28.5,19.2,91.92
1791,Fruits,7,30,7,17,7.21,68,1,123.08,West,1,45.0,20.4,57.68
1792,Fruits,11,38,4,6,4.68,57,1,101.64,South,0,57.0,7.199999999999999,37.44
1793,Household,2,21,8,20,8.88,66,1,126.54,South,0,31.5,24.0,71.04
1794,Household,5,27,5,19,11.0,73,1,151.3,East,1,40.5,22.8,88.0
1795,Beverages,13,14,9,19,6.45,54,1,95.4,West,1,21.0,22.8,51.6
1796,Beverages,8,20,9,8,8.8,54,1,110.0,North,1,30.0,9.6,70.4
1797,Frozen,7,12,8,2,2.36,26,0,39.28,South,0,18.0,2.4,18.88
1798,Beverages,2,30,4,18,3.39,58,1,93.72,South,1,45.0,21.599999999999998,27.12
1799,Vegetables,6,14,10,5,5.89,40,1,74.12,North,1,21.0,6.0,47.12
1800,Fruits,14,21,3,10,4.36,42,1,78.38,West,1,31.5,12.0,34.88
1801,Fruits,6,17,5,11,7.23,47,1,96.54,North,1,25.5,13.2,57.84
1802,Vegetables,1,21,6,4,3.89,38,1,67.42,North,1,31.5,4.8,31.12
1803,Dairy,7,7,8,5,4.16,28,0,49.78,West,0,10.5,6.0,33.28
1804,Vegetables,8,34,7,10,10.61,72,1,147.88,East,0,51.0,12.0,84.88
1805,Fruits,4,9,4,4,2.79,22,0,40.62,North,1,13.5,4.8,22.32
1806,Vegetables,13,33,6,13,5.43,62,1,108.54,North,0,49.5,15.6,43.44
1807,Beverages,5,10,7,20,9.53,56,1,115.24,South,1,15.0,24.0,76.24
1808,Frozen,8,8,4,20,9.66,51,1,113.28,East,0,12.0,24.0,77.28
1809,Fruits,6,37,4,19,2.19,64,1,95.82,South,0,55.5,22.8,17.52
1810,Snacks,15,24,5,17,1.39,48,1,67.52,North,1,36.0,20.4,11.12
1811,Snacks,14,9,5,1,6.72,28,0,68.46,West,1,13.5,1.2,53.76
1812,Household,4,39,3,6,6.21,60,1,115.38,North,1,58.5,7.199999999999999,49.68
1813,Snacks,12,36,2,8,2.72,51,1,85.36,West,0,54.0,9.6,21.76
1814,Beverages,6,36,3,2,8.62,58,1,125.36,North,0,54.0,2.4,68.96
1815,Vegetables,14,6,7,20,4.74,42,1,70.92,East,0,9.0,24.0,37.92
1816,Frozen,15,33,2,5,4.04,48,1,87.82,East,0,49.5,6.0,32.32
1817,Vegetables,10,38,5,8,6.97,64,1,122.36,East,1,57.0,9.6,55.76
1818,Household,1,16,8,13,5.59,48,1,84.32,North,1,24.0,15.6,44.72
1819,Household,7,34,1,11,1.13,48,1,73.24,North,1,51.0,13.2,9.04
1820,Beverages,13,37,9,6,7.0,66,1,118.7,North,0,55.5,7.199999999999999,56.0
1821,Household,10,7,4,1,1.02,14,0,19.86,North,0,10.5,1.2,8.16
1822,Beverages,9,17,1,13,9.26,49,1,115.18,East,1,25.5,15.6,74.08
1823,Snacks,14,8,7,2,10.47,37,1,98.16,West,1,12.0,2.4,83.76
1824,Beverages,3,36,5,4,8.62,62,1,127.76,West,1,54.0,4.8,68.96
1825,Dairy,3,29,6,3,2.74,43,1,69.02,South,1,43.5,3.5999999999999996,21.92
1826,Frozen,8,35,4,7,4.59,55,1,97.62,West,0,52.5,8.4,36.72
1827,Fruits,13,7,3,4,5.24,24,0,57.22,South,1,10.5,4.8,41.92
1828,Snacks,15,28,9,7,6.55,57,1,102.8,West,0,42.0,8.4,52.4
1829,Dairy,2,6,9,5,2.42,24,0,34.36,West,1,9.0,6.0,19.36
1830,Household,6,24,6,9,3.81,46,1,77.28,West,1,36.0,10.799999999999999,30.48
1831,Fruits,1,7,9,3,3.24,25,0,40.02,East,1,10.5,3.5999999999999996,25.92
1832,Vegetables,13,9,10,9,7.17,42,1,81.66,North,1,13.5,10.799999999999999,57.36
1833,Frozen,10,39,8,18,9.45,83,1,155.7,East,1,58.5,21.599999999999998,75.6
1834,Household,1,31,1,13,10.19,65,1,143.62,South,0,46.5,15.6,81.52
1835,Fruits,12,40,4,10,8.27,70,1,138.16,East,0,60.0,12.0,66.16
1836,Frozen,2,27,7,12,6.73,59,1,108.74,North,1,40.5,14.399999999999999,53.84
1837,Dairy,9,26,7,17,8.2,66,1,125.0,South,1,39.0,20.4,65.6
1838,Household,2,37,3,11,6.73,64,1,122.54,West,0,55.5,13.2,53.84
1839,Fruits,5,35,9,18,6.54,75,1,126.42,East,1,52.5,21.599999999999998,52.32
1840,Beverages,6,24,1,3,1.39,30,0,50.72,East,1,36.0,3.5999999999999996,11.12
1841,Beverages,12,19,4,9,6.85,45,1,94.1,East,0,28.5,10.799999999999999,54.8
1842,Beverages,4,25,4,1,5.28,40,1,80.94,West,0,37.5,1.2,42.24
1843,Vegetables,13,22,4,13,7.77,54,1,110.76,West,0,33.0,15.6,62.16
1844,Beverages,15,14,10,14,10.46,58,1,121.48,East,0,21.0,16.8,83.68
1845,Fruits,1,31,1,4,2.92,41,1,74.66,North,1,46.5,4.8,23.36
1846,Beverages,13,14,9,3,8.02,42,1,88.76,North,1,21.0,3.5999999999999996,64.16
1847,Fruits,6,26,9,1,6.58,49,1,92.84,South,1,39.0,1.2,52.64
1848,Beverages,15,33,4,14,1.08,53,1,74.94,South,1,49.5,16.8,8.64
1849,Fruits,4,25,6,5,9.63,55,1,120.54,East,0,37.5,6.0,77.04
1850,Dairy,13,24,3,12,9.88,58,1,129.44,West,0,36.0,14.399999999999999,79.04
1851,Fruits,1,38,9,1,5.14,58,1,99.32,North,1,57.0,1.2,41.12
1852,Snacks,8,7,6,19,6.79,45,1,87.62,West,1,10.5,22.8,54.32
1853,Dairy,12,35,10,13,5.02,68,1,108.26,East,0,52.5,15.6,40.16
1854,Household,4,14,8,8,1.24,32,1,40.52,North,0,21.0,9.6,9.92
1855,Fruits,11,34,5,2,9.73,60,1,131.24,North,0,51.0,2.4,77.84
1856,Vegetables,13,37,10,11,10.39,78,1,151.82,West,1,55.5,13.2,83.12
1857,Beverages,14,12,1,17,10.44,50,1,121.92,West,0,18.0,20.4,83.52
1858,Fruits,15,26,8,11,2.9,50,1,75.4,South,0,39.0,13.2,23.2
1859,Snacks,6,39,1,8,5.17,58,1,109.46,North,0,58.5,9.6,41.36
1860,Household,10,27,6,13,3.12,52,1,81.06,South,1,40.5,15.6,24.96
1861,Frozen,13,24,6,13,5.08,53,1,92.24,North,0,36.0,15.6,40.64
1862,Fruits,4,24,5,4,10.7,54,1,126.4,South,1,36.0,4.8,85.6
1863,Fruits,13,33,1,10,9.4,62,1,136.7,South,0,49.5,12.0,75.2
1864,Beverages,13,28,5,2,5.36,45,1,87.28,West,1,42.0,2.4,42.88
1865,Frozen,2,33,9,9,3.28,57,1,86.54,North,1,49.5,10.799999999999999,26.24
1866,Beverages,11,11,1,7,6.02,31,1,73.06,East,0,16.5,8.4,48.16
1867,Snacks,3,21,2,3,11.68,49,1,128.54,East,0,31.5,3.5999999999999996,93.44
1868,Beverages,15,7,3,16,9.51,45,1,105.78,South,0,10.5,19.2,76.08
